name;flow;Hm
KSB MegaNorm 25 150 124 3500;0,002625;1,904962947
KSB MegaNorm 25 150 124 3500;0,002626;1,905736937
KSB MegaNorm 25 150 124 3500;0,002627;1,906511888
KSB MegaNorm 25 150 124 3500;0,002628;1,907287801
KSB MegaNorm 25 150 124 3500;0,002629;1,908064677
KSB MegaNorm 25 150 124 3500;0,00263;1,908842516
KSB MegaNorm 25 150 124 3500;0,002631;1,909621319
KSB MegaNorm 25 150 124 3500;0,002632;1,910401087
KSB MegaNorm 25 150 124 3500;0,002633;1,911181821
KSB MegaNorm 25 150 124 3500;0,002634;1,911963522
KSB MegaNorm 25 150 124 3500;0,002635;1,912746189
KSB MegaNorm 25 150 124 3500;0,002636;1,913529825
KSB MegaNorm 25 150 124 3500;0,002637;1,914314429
KSB MegaNorm 25 150 124 3500;0,002638;1,915100002
KSB MegaNorm 25 150 124 3500;0,002639;1,915886546
KSB MegaNorm 25 150 124 3500;0,00264;1,916674061
KSB MegaNorm 25 150 124 3500;0,002641;1,917462548
KSB MegaNorm 25 150 124 3500;0,002642;1,918252007
KSB MegaNorm 25 150 124 3500;0,002643;1,919042439
KSB MegaNorm 25 150 124 3500;0,002644;1,919833846
KSB MegaNorm 25 150 124 3500;0,002645;1,920626227
KSB MegaNorm 25 150 124 3500;0,002646;1,921419584
KSB MegaNorm 25 150 124 3500;0,002647;1,922213917
KSB MegaNorm 25 150 124 3500;0,002648;1,923009227
KSB MegaNorm 25 150 124 3500;0,002649;1,923805514
KSB MegaNorm 25 150 124 3500;0,00265;1,924602781
KSB MegaNorm 25 150 124 3500;0,002651;1,925401027
KSB MegaNorm 25 150 124 3500;0,002652;1,926200252
KSB MegaNorm 25 150 124 3500;0,002653;1,927000459
KSB MegaNorm 25 150 124 3500;0,002654;1,927801647
KSB MegaNorm 25 150 124 3500;0,002655;1,928603818
KSB MegaNorm 25 150 124 3500;0,002656;1,929406971
KSB MegaNorm 25 150 124 3500;0,002657;1,930211109
KSB MegaNorm 25 150 124 3500;0,002658;1,931016231
KSB MegaNorm 25 150 124 3500;0,002659;1,931822339
KSB MegaNorm 25 150 124 3500;0,00266;1,932629432
KSB MegaNorm 25 150 124 3500;0,002661;1,933437513
KSB MegaNorm 25 150 124 3500;0,002662;1,934246581
KSB MegaNorm 25 150 124 3500;0,002663;1,935056638
KSB MegaNorm 25 150 124 3500;0,002664;1,935867684
KSB MegaNorm 25 150 124 3500;0,002665;1,936679719
KSB MegaNorm 25 150 124 3500;0,002666;1,937492746
KSB MegaNorm 25 150 124 3500;0,002667;1,938306763
KSB MegaNorm 25 150 124 3500;0,002668;1,939121774
KSB MegaNorm 25 150 124 3500;0,002669;1,939937776
KSB MegaNorm 25 150 124 3500;0,00267;1,940754773
KSB MegaNorm 25 150 124 3500;0,002671;1,941572764
KSB MegaNorm 25 150 124 3500;0,002672;1,942391751
KSB MegaNorm 25 150 124 3500;0,002673;1,943211733
KSB MegaNorm 25 150 124 3500;0,002674;1,944032712
KSB MegaNorm 25 150 124 3500;0,002675;1,944854689
KSB MegaNorm 25 150 124 3500;0,002676;1,945677664
KSB MegaNorm 25 150 124 3500;0,002677;1,946501638
KSB MegaNorm 25 150 124 3500;0,002678;1,947326611
KSB MegaNorm 25 150 124 3500;0,002679;1,948152585
KSB MegaNorm 25 150 124 3500;0,00268;1,948979561
KSB MegaNorm 25 150 124 3500;0,002681;1,949807538
KSB MegaNorm 25 150 124 3500;0,002682;1,950636519
KSB MegaNorm 25 150 124 3500;0,002683;1,951466502
KSB MegaNorm 25 150 124 3500;0,002684;1,952297491
KSB MegaNorm 25 150 124 3500;0,002685;1,953129484
KSB MegaNorm 25 150 124 3500;0,002686;1,953962483
KSB MegaNorm 25 150 124 3500;0,002687;1,954796488
KSB MegaNorm 25 150 124 3500;0,002688;1,955631501
KSB MegaNorm 25 150 124 3500;0,002689;1,956467523
KSB MegaNorm 25 150 124 3500;0,00269;1,957304552
KSB MegaNorm 25 150 124 3500;0,002691;1,958142592
KSB MegaNorm 25 150 124 3500;0,002692;1,958981642
KSB MegaNorm 25 150 124 3500;0,002693;1,959821703
KSB MegaNorm 25 150 124 3500;0,002694;1,960662776
KSB MegaNorm 25 150 124 3500;0,002695;1,961504862
KSB MegaNorm 25 150 124 3500;0,002696;1,962347961
KSB MegaNorm 25 150 124 3500;0,002697;1,963192074
KSB MegaNorm 25 150 124 3500;0,002698;1,964037202
KSB MegaNorm 25 150 124 3500;0,002699;1,964883346
KSB MegaNorm 25 150 124 3500;0,0027;1,965730506
KSB MegaNorm 25 150 124 3500;0,002701;1,966578683
KSB MegaNorm 25 150 124 3500;0,002702;1,967427878
KSB MegaNorm 25 150 124 3500;0,002703;1,968278092
KSB MegaNorm 25 150 124 3500;0,002704;1,969129326
KSB MegaNorm 25 150 124 3500;0,002705;1,96998158
KSB MegaNorm 25 150 124 3500;0,002706;1,970834854
KSB MegaNorm 25 150 124 3500;0,002707;1,971689151
KSB MegaNorm 25 150 124 3500;0,002708;1,97254447
KSB MegaNorm 25 150 124 3500;0,002709;1,973400812
KSB MegaNorm 25 150 124 3500;0,00271;1,974258178
KSB MegaNorm 25 150 124 3500;0,002711;1,975116569
KSB MegaNorm 25 150 124 3500;0,002712;1,975975985
KSB MegaNorm 25 150 124 3500;0,002713;1,976836428
KSB MegaNorm 25 150 124 3500;0,002714;1,977697898
KSB MegaNorm 25 150 124 3500;0,002715;1,978560395
KSB MegaNorm 25 150 124 3500;0,002716;1,979423922
KSB MegaNorm 25 150 124 3500;0,002717;1,980288477
KSB MegaNorm 25 150 124 3500;0,002718;1,981154062
KSB MegaNorm 25 150 124 3500;0,002719;1,982020679
KSB MegaNorm 25 150 124 3500;0,00272;1,982888327
KSB MegaNorm 25 150 124 3500;0,002721;1,983757007
KSB MegaNorm 25 150 124 3500;0,002722;1,98462672
KSB MegaNorm 25 150 124 3500;0,002723;1,985497467
KSB MegaNorm 25 150 124 3500;0,002724;1,986369249
KSB MegaNorm 25 150 124 3500;0,002725;1,987242066
KSB MegaNorm 25 150 124 3500;0,002726;1,98811592
KSB MegaNorm 25 150 124 3500;0,002727;1,98899081
KSB MegaNorm 25 150 124 3500;0,002728;1,989866738
KSB MegaNorm 25 150 124 3500;0,002729;1,990743704
KSB MegaNorm 25 150 124 3500;0,00273;1,991621709
KSB MegaNorm 25 150 124 3500;0,002731;1,992500754
KSB MegaNorm 25 150 124 3500;0,002732;1,99338084
KSB MegaNorm 25 150 124 3500;0,002733;1,994261968
KSB MegaNorm 25 150 124 3500;0,002734;1,995144137
KSB MegaNorm 25 150 124 3500;0,002735;1,99602735
KSB MegaNorm 25 150 124 3500;0,002736;1,996911606
KSB MegaNorm 25 150 124 3500;0,002737;1,997796907
KSB MegaNorm 25 150 124 3500;0,002738;1,998683253
KSB MegaNorm 25 150 124 3500;0,002739;1,999570644
KSB MegaNorm 25 150 124 3500;0,00274;2,000459083
KSB MegaNorm 25 150 124 3500;0,002741;2,001348569
KSB MegaNorm 25 150 124 3500;0,002742;2,002239103
KSB MegaNorm 25 150 124 3500;0,002743;2,003130687
KSB MegaNorm 25 150 124 3500;0,002744;2,00402332
KSB MegaNorm 25 150 124 3500;0,002745;2,004917003
KSB MegaNorm 25 150 124 3500;0,002746;2,005811738
KSB MegaNorm 25 150 124 3500;0,002747;2,006707525
KSB MegaNorm 25 150 124 3500;0,002748;2,007604365
KSB MegaNorm 25 150 124 3500;0,002749;2,008502258
KSB MegaNorm 25 150 124 3500;0,00275;2,009401205
KSB MegaNorm 25 150 124 3500;0,002751;2,010301208
KSB MegaNorm 25 150 124 3500;0,002752;2,011202266
KSB MegaNorm 25 150 124 3500;0,002753;2,012104381
KSB MegaNorm 25 150 124 3500;0,002754;2,013007554
KSB MegaNorm 25 150 124 3500;0,002755;2,013911784
KSB MegaNorm 25 150 124 3500;0,002756;2,014817073
KSB MegaNorm 25 150 124 3500;0,002757;2,015723422
KSB MegaNorm 25 150 124 3500;0,002758;2,016630831
KSB MegaNorm 25 150 124 3500;0,002759;2,017539302
KSB MegaNorm 25 150 124 3500;0,00276;2,018448834
KSB MegaNorm 25 150 124 3500;0,002761;2,019359429
KSB MegaNorm 25 150 124 3500;0,002762;2,020271087
KSB MegaNorm 25 150 124 3500;0,002763;2,021183809
KSB MegaNorm 25 150 124 3500;0,002764;2,022097597
KSB MegaNorm 25 150 124 3500;0,002765;2,02301245
KSB MegaNorm 25 150 124 3500;0,002766;2,023928369
KSB MegaNorm 25 150 124 3500;0,002767;2,024845356
KSB MegaNorm 25 150 124 3500;0,002768;2,02576341
KSB MegaNorm 25 150 124 3500;0,002769;2,026682533
KSB MegaNorm 25 150 124 3500;0,00277;2,027602726
KSB MegaNorm 25 150 124 3500;0,002771;2,028523989
KSB MegaNorm 25 150 124 3500;0,002772;2,029446323
KSB MegaNorm 25 150 124 3500;0,002773;2,030369728
KSB MegaNorm 25 150 124 3500;0,002774;2,031294206
KSB MegaNorm 25 150 124 3500;0,002775;2,032219757
KSB MegaNorm 25 150 124 3500;0,002776;2,033146383
KSB MegaNorm 25 150 124 3500;0,002777;2,034074083
KSB MegaNorm 25 150 124 3500;0,002778;2,035002858
KSB MegaNorm 25 150 124 3500;0,002779;2,03593271
KSB MegaNorm 25 150 124 3500;0,00278;2,036863639
KSB MegaNorm 25 150 124 3500;0,002781;2,037795645
KSB MegaNorm 25 150 124 3500;0,002782;2,038728731
KSB MegaNorm 25 150 124 3500;0,002783;2,039662895
KSB MegaNorm 25 150 124 3500;0,002784;2,04059814
KSB MegaNorm 25 150 124 3500;0,002785;2,041534465
KSB MegaNorm 25 150 124 3500;0,002786;2,042471872
KSB MegaNorm 25 150 124 3500;0,002787;2,043410361
KSB MegaNorm 25 150 124 3500;0,002788;2,044349933
KSB MegaNorm 25 150 124 3500;0,002789;2,045290589
KSB MegaNorm 25 150 124 3500;0,00279;2,04623233
KSB MegaNorm 25 150 124 3500;0,002791;2,047175156
KSB MegaNorm 25 150 124 3500;0,002792;2,048119068
KSB MegaNorm 25 150 124 3500;0,002793;2,049064068
KSB MegaNorm 25 150 124 3500;0,002794;2,050010154
KSB MegaNorm 25 150 124 3500;0,002795;2,050957329
KSB MegaNorm 25 150 124 3500;0,002796;2,051905594
KSB MegaNorm 25 150 124 3500;0,002797;2,052854948
KSB MegaNorm 25 150 124 3500;0,002798;2,053805393
KSB MegaNorm 25 150 124 3500;0,002799;2,054756929
KSB MegaNorm 25 150 124 3500;0,0028;2,055709557
KSB MegaNorm 25 150 124 3500;0,002801;2,056663279
KSB MegaNorm 25 150 124 3500;0,002802;2,057618094
KSB MegaNorm 25 150 124 3500;0,002803;2,058574003
KSB MegaNorm 25 150 124 3500;0,002804;2,059531008
KSB MegaNorm 25 150 124 3500;0,002805;2,060489108
KSB MegaNorm 25 150 124 3500;0,002806;2,061448306
KSB MegaNorm 25 150 124 3500;0,002807;2,062408601
KSB MegaNorm 25 150 124 3500;0,002808;2,063369994
KSB MegaNorm 25 150 124 3500;0,002809;2,064332486
KSB MegaNorm 25 150 124 3500;0,00281;2,065296077
KSB MegaNorm 25 150 124 3500;0,002811;2,06626077
KSB MegaNorm 25 150 124 3500;0,002812;2,067226563
KSB MegaNorm 25 150 124 3500;0,002813;2,068193459
KSB MegaNorm 25 150 124 3500;0,002814;2,069161457
KSB MegaNorm 25 150 124 3500;0,002815;2,070130559
KSB MegaNorm 25 150 124 3500;0,002816;2,071100765
KSB MegaNorm 25 150 124 3500;0,002817;2,072072077
KSB MegaNorm 25 150 124 3500;0,002818;2,073044494
KSB MegaNorm 25 150 124 3500;0,002819;2,074018017
KSB MegaNorm 25 150 124 3500;0,00282;2,074992648
KSB MegaNorm 25 150 124 3500;0,002821;2,075968387
KSB MegaNorm 25 150 124 3500;0,002822;2,076945235
KSB MegaNorm 25 150 124 3500;0,002823;2,077923193
KSB MegaNorm 25 150 124 3500;0,002824;2,078902261
KSB MegaNorm 25 150 124 3500;0,002825;2,079882439
KSB MegaNorm 25 150 124 3500;0,002826;2,08086373
KSB MegaNorm 25 150 124 3500;0,002827;2,081846134
KSB MegaNorm 25 150 124 3500;0,002828;2,08282965
KSB MegaNorm 25 150 124 3500;0,002829;2,083814281
KSB MegaNorm 25 150 124 3500;0,00283;2,084800027
KSB MegaNorm 25 150 124 3500;0,002831;2,085786889
KSB MegaNorm 25 150 124 3500;0,002832;2,086774867
KSB MegaNorm 25 150 124 3500;0,002833;2,087763962
KSB MegaNorm 25 150 124 3500;0,002834;2,088754175
KSB MegaNorm 25 150 124 3500;0,002835;2,089745506
KSB MegaNorm 25 150 124 3500;0,002836;2,090737958
KSB MegaNorm 25 150 124 3500;0,002837;2,091731529
KSB MegaNorm 25 150 124 3500;0,002838;2,092726221
KSB MegaNorm 25 150 124 3500;0,002839;2,093722035
KSB MegaNorm 25 150 124 3500;0,00284;2,094718972
KSB MegaNorm 25 150 124 3500;0,002841;2,095717031
KSB MegaNorm 25 150 124 3500;0,002842;2,096716215
KSB MegaNorm 25 150 124 3500;0,002843;2,097716523
KSB MegaNorm 25 150 124 3500;0,002844;2,098717957
KSB MegaNorm 25 150 124 3500;0,002845;2,099720518
KSB MegaNorm 25 150 124 3500;0,002846;2,100724205
KSB MegaNorm 25 150 124 3500;0,002847;2,10172902
KSB MegaNorm 25 150 124 3500;0,002848;2,102734963
KSB MegaNorm 25 150 124 3500;0,002849;2,103742036
KSB MegaNorm 25 150 124 3500;0,00285;2,104750239
KSB MegaNorm 25 150 124 3500;0,002851;2,105759573
KSB MegaNorm 25 150 124 3500;0,002852;2,106770038
KSB MegaNorm 25 150 124 3500;0,002853;2,107781635
KSB MegaNorm 25 150 124 3500;0,002854;2,108794366
KSB MegaNorm 25 150 124 3500;0,002855;2,10980823
KSB MegaNorm 25 150 124 3500;0,002856;2,110823229
KSB MegaNorm 25 150 124 3500;0,002857;2,111839364
KSB MegaNorm 25 150 124 3500;0,002858;2,112856634
KSB MegaNorm 25 150 124 3500;0,002859;2,113875041
KSB MegaNorm 25 150 124 3500;0,00286;2,114894586
KSB MegaNorm 25 150 124 3500;0,002861;2,11591527
KSB MegaNorm 25 150 124 3500;0,002862;2,116937092
KSB MegaNorm 25 150 124 3500;0,002863;2,117960055
KSB MegaNorm 25 150 124 3500;0,002864;2,118984158
KSB MegaNorm 25 150 124 3500;0,002865;2,120009402
KSB MegaNorm 25 150 124 3500;0,002866;2,121035789
KSB MegaNorm 25 150 124 3500;0,002867;2,122063318
KSB MegaNorm 25 150 124 3500;0,002868;2,123091991
KSB MegaNorm 25 150 124 3500;0,002869;2,124121809
KSB MegaNorm 25 150 124 3500;0,00287;2,125152772
KSB MegaNorm 25 150 124 3500;0,002871;2,12618488
KSB MegaNorm 25 150 124 3500;0,002872;2,127218136
KSB MegaNorm 25 150 124 3500;0,002873;2,128252539
KSB MegaNorm 25 150 124 3500;0,002874;2,12928809
KSB MegaNorm 25 150 124 3500;0,002875;2,13032479
KSB MegaNorm 25 150 124 3500;0,002876;2,13136264
KSB MegaNorm 25 150 124 3500;0,002877;2,13240164
KSB MegaNorm 25 150 124 3500;0,002878;2,133441792
KSB MegaNorm 25 150 124 3500;0,002879;2,134483096
KSB MegaNorm 25 150 124 3500;0,00288;2,135525552
KSB MegaNorm 25 150 124 3500;0,002881;2,136569162
KSB MegaNorm 25 150 124 3500;0,002882;2,137613926
KSB MegaNorm 25 150 124 3500;0,002883;2,138659845
KSB MegaNorm 25 150 124 3500;0,002884;2,13970692
KSB MegaNorm 25 150 124 3500;0,002885;2,140755152
KSB MegaNorm 25 150 124 3500;0,002886;2,141804541
KSB MegaNorm 25 150 124 3500;0,002887;2,142855088
KSB MegaNorm 25 150 124 3500;0,002888;2,143906794
KSB MegaNorm 25 150 124 3500;0,002889;2,144959659
KSB MegaNorm 25 150 124 3500;0,00289;2,146013685
KSB MegaNorm 25 150 124 3500;0,002891;2,147068872
KSB MegaNorm 25 150 124 3500;0,002892;2,14812522
KSB MegaNorm 25 150 124 3500;0,002893;2,149182732
KSB MegaNorm 25 150 124 3500;0,002894;2,150241406
KSB MegaNorm 25 150 124 3500;0,002895;2,151301245
KSB MegaNorm 25 150 124 3500;0,002896;2,152362249
KSB MegaNorm 25 150 124 3500;0,002897;2,153424418
KSB MegaNorm 25 150 124 3500;0,002898;2,154487754
KSB MegaNorm 25 150 124 3500;0,002899;2,155552257
KSB MegaNorm 25 150 124 3500;0,0029;2,156617928
KSB MegaNorm 25 150 124 3500;0,002901;2,157684767
KSB MegaNorm 25 150 124 3500;0,002902;2,158752776
KSB MegaNorm 25 150 124 3500;0,002903;2,159821955
KSB MegaNorm 25 150 124 3500;0,002904;2,160892305
KSB MegaNorm 25 150 124 3500;0,002905;2,161963827
KSB MegaNorm 25 150 124 3500;0,002906;2,163036521
KSB MegaNorm 25 150 124 3500;0,002907;2,164110389
KSB MegaNorm 25 150 124 3500;0,002908;2,16518543
KSB MegaNorm 25 150 124 3500;0,002909;2,166261646
KSB MegaNorm 25 150 124 3500;0,00291;2,167339038
KSB MegaNorm 25 150 124 3500;0,002911;2,168417606
KSB MegaNorm 25 150 124 3500;0,002912;2,169497351
KSB MegaNorm 25 150 124 3500;0,002913;2,170578274
KSB MegaNorm 25 150 124 3500;0,002914;2,171660375
KSB MegaNorm 25 150 124 3500;0,002915;2,172743655
KSB MegaNorm 25 150 124 3500;0,002916;2,173828116
KSB MegaNorm 25 150 124 3500;0,002917;2,174913757
KSB MegaNorm 25 150 124 3500;0,002918;2,17600058
KSB MegaNorm 25 150 124 3500;0,002919;2,177088585
KSB MegaNorm 25 150 124 3500;0,00292;2,178177773
KSB MegaNorm 25 150 124 3500;0,002921;2,179268145
KSB MegaNorm 25 150 124 3500;0,002922;2,180359702
KSB MegaNorm 25 150 124 3500;0,002923;2,181452444
KSB MegaNorm 25 150 124 3500;0,002924;2,182546372
KSB MegaNorm 25 150 124 3500;0,002925;2,183641487
KSB MegaNorm 25 150 124 3500;0,002926;2,184737789
KSB MegaNorm 25 150 124 3500;0,002927;2,18583528
KSB MegaNorm 25 150 124 3500;0,002928;2,18693396
KSB MegaNorm 25 150 124 3500;0,002929;2,18803383
KSB MegaNorm 25 150 124 3500;0,00293;2,189134891
KSB MegaNorm 25 150 124 3500;0,002931;2,190237142
KSB MegaNorm 25 150 124 3500;0,002932;2,191340586
KSB MegaNorm 25 150 124 3500;0,002933;2,192445223
KSB MegaNorm 25 150 124 3500;0,002934;2,193551054
KSB MegaNorm 25 150 124 3500;0,002935;2,194658079
KSB MegaNorm 25 150 124 3500;0,002936;2,195766299
KSB MegaNorm 25 150 124 3500;0,002937;2,196875716
KSB MegaNorm 25 150 124 3500;0,002938;2,197986329
KSB MegaNorm 25 150 124 3500;0,002939;2,199098139
KSB MegaNorm 25 150 124 3500;0,00294;2,200211147
KSB MegaNorm 25 150 124 3500;0,002941;2,201325355
KSB MegaNorm 25 150 124 3500;0,002942;2,202440762
KSB MegaNorm 25 150 124 3500;0,002943;2,20355737
KSB MegaNorm 25 150 124 3500;0,002944;2,204675179
KSB MegaNorm 25 150 124 3500;0,002945;2,20579419
KSB MegaNorm 25 150 124 3500;0,002946;2,206914404
KSB MegaNorm 25 150 124 3500;0,002947;2,208035821
KSB MegaNorm 25 150 124 3500;0,002948;2,209158443
KSB MegaNorm 25 150 124 3500;0,002949;2,210282269
KSB MegaNorm 25 150 124 3500;0,00295;2,211407302
KSB MegaNorm 25 150 124 3500;0,002951;2,21253354
KSB MegaNorm 25 150 124 3500;0,002952;2,213660987
KSB MegaNorm 25 150 124 3500;0,002953;2,214789641
KSB MegaNorm 25 150 124 3500;0,002954;2,215919504
KSB MegaNorm 25 150 124 3500;0,002955;2,217050577
KSB MegaNorm 25 150 124 3500;0,002956;2,21818286
KSB MegaNorm 25 150 124 3500;0,002957;2,219316354
KSB MegaNorm 25 150 124 3500;0,002958;2,22045106
KSB MegaNorm 25 150 124 3500;0,002959;2,221586978
KSB MegaNorm 25 150 124 3500;0,00296;2,22272411
KSB MegaNorm 25 150 124 3500;0,002961;2,223862456
KSB MegaNorm 25 150 124 3500;0,002962;2,225002017
KSB MegaNorm 25 150 124 3500;0,002963;2,226142794
KSB MegaNorm 25 150 124 3500;0,002964;2,227284786
KSB MegaNorm 25 150 124 3500;0,002965;2,228427997
KSB MegaNorm 25 150 124 3500;0,002966;2,229572424
KSB MegaNorm 25 150 124 3500;0,002967;2,230718071
KSB MegaNorm 25 150 124 3500;0,002968;2,231864937
KSB MegaNorm 25 150 124 3500;0,002969;2,233013023
KSB MegaNorm 25 150 124 3500;0,00297;2,234162331
KSB MegaNorm 25 150 124 3500;0,002971;2,235312859
KSB MegaNorm 25 150 124 3500;0,002972;2,236464611
KSB MegaNorm 25 150 124 3500;0,002973;2,237617585
KSB MegaNorm 25 150 124 3500;0,002974;2,238771784
KSB MegaNorm 25 150 124 3500;0,002975;2,239927207
KSB MegaNorm 25 150 124 3500;0,002976;2,241083856
KSB MegaNorm 25 150 124 3500;0,002977;2,242241731
KSB MegaNorm 25 150 124 3500;0,002978;2,243400833
KSB MegaNorm 25 150 124 3500;0,002979;2,244561162
KSB MegaNorm 25 150 124 3500;0,00298;2,24572272
KSB MegaNorm 25 150 124 3500;0,002981;2,246885508
KSB MegaNorm 25 150 124 3500;0,002982;2,248049525
KSB MegaNorm 25 150 124 3500;0,002983;2,249214774
KSB MegaNorm 25 150 124 3500;0,002984;2,250381253
KSB MegaNorm 25 150 124 3500;0,002985;2,251548965
KSB MegaNorm 25 150 124 3500;0,002986;2,252717911
KSB MegaNorm 25 150 124 3500;0,002987;2,25388809
KSB MegaNorm 25 150 124 3500;0,002988;2,255059503
KSB MegaNorm 25 150 124 3500;0,002989;2,256232152
KSB MegaNorm 25 150 124 3500;0,00299;2,257406037
KSB MegaNorm 25 150 124 3500;0,002991;2,258581159
KSB MegaNorm 25 150 124 3500;0,002992;2,259757518
KSB MegaNorm 25 150 124 3500;0,002993;2,260935116
KSB MegaNorm 25 150 124 3500;0,002994;2,262113953
KSB MegaNorm 25 150 124 3500;0,002995;2,263294029
KSB MegaNorm 25 150 124 3500;0,002996;2,264475347
KSB MegaNorm 25 150 124 3500;0,002997;2,265657906
KSB MegaNorm 25 150 124 3500;0,002998;2,266841706
KSB MegaNorm 25 150 124 3500;0,002999;2,26802675
KSB MegaNorm 25 150 124 3500;0,003;2,269213038
KSB MegaNorm 25 150 124 3500;0,003001;2,27040057
KSB MegaNorm 25 150 124 3500;0,003002;2,271589347
KSB MegaNorm 25 150 124 3500;0,003003;2,27277937
KSB MegaNorm 25 150 124 3500;0,003004;2,273970639
KSB MegaNorm 25 150 124 3500;0,003005;2,275163156
KSB MegaNorm 25 150 124 3500;0,003006;2,276356922
KSB MegaNorm 25 150 124 3500;0,003007;2,277551936
KSB MegaNorm 25 150 124 3500;0,003008;2,2787482
KSB MegaNorm 25 150 124 3500;0,003009;2,279945714
KSB MegaNorm 25 150 124 3500;0,00301;2,28114448
KSB MegaNorm 25 150 124 3500;0,003011;2,282344498
KSB MegaNorm 25 150 124 3500;0,003012;2,283545768
KSB MegaNorm 25 150 124 3500;0,003013;2,284748292
KSB MegaNorm 25 150 124 3500;0,003014;2,28595207
KSB MegaNorm 25 150 124 3500;0,003015;2,287157103
KSB MegaNorm 25 150 124 3500;0,003016;2,288363392
KSB MegaNorm 25 150 124 3500;0,003017;2,289570938
KSB MegaNorm 25 150 124 3500;0,003018;2,290779741
KSB MegaNorm 25 150 124 3500;0,003019;2,291989802
KSB MegaNorm 25 150 124 3500;0,00302;2,293201121
KSB MegaNorm 25 150 124 3500;0,003021;2,294413701
KSB MegaNorm 25 150 124 3500;0,003022;2,29562754
KSB MegaNorm 25 150 124 3500;0,003023;2,296842641
KSB MegaNorm 25 150 124 3500;0,003024;2,298059003
KSB MegaNorm 25 150 124 3500;0,003025;2,299276628
KSB MegaNorm 25 150 124 3500;0,003026;2,300495517
KSB MegaNorm 25 150 124 3500;0,003027;2,301715669
KSB MegaNorm 25 150 124 3500;0,003028;2,302937087
KSB MegaNorm 25 150 124 3500;0,003029;2,30415977
KSB MegaNorm 25 150 124 3500;0,00303;2,305383719
KSB MegaNorm 25 150 124 3500;0,003031;2,306608936
KSB MegaNorm 25 150 124 3500;0,003032;2,30783542
KSB MegaNorm 25 150 124 3500;0,003033;2,309063173
KSB MegaNorm 25 150 124 3500;0,003034;2,310292196
KSB MegaNorm 25 150 124 3500;0,003035;2,311522488
KSB MegaNorm 25 150 124 3500;0,003036;2,312754052
KSB MegaNorm 25 150 124 3500;0,003037;2,313986887
KSB MegaNorm 25 150 124 3500;0,003038;2,315220995
KSB MegaNorm 25 150 124 3500;0,003039;2,316456376
KSB MegaNorm 25 150 124 3500;0,00304;2,317693031
KSB MegaNorm 25 150 124 3500;0,003041;2,31893096
KSB MegaNorm 25 150 124 3500;0,003042;2,320170165
KSB MegaNorm 25 150 124 3500;0,003043;2,321410647
KSB MegaNorm 25 150 124 3500;0,003044;2,322652405
KSB MegaNorm 25 150 124 3500;0,003045;2,323895441
